campaign_id,campaign_name,sub_category,category,country,launched,deadline,goal_usd,pledged_usd,backers,outcome
5621,Tender Mint,Photobooks,Photography,US,2017-03-22 00:00:00,2017-04-21 00:00:00,10000,11227,65,successful
5622,Bloomnotes,Design,Design,US,2017-01-20 00:00:00,2017-02-05 00:00:00,8500,1272,29,failed
5623,Ark of the Anthropocene,Sculpture,Art,US,2014-08-04 00:00:00,2014-09-03 00:00:00,4000,4300.11,86,successful
5624,Nfuser,Product Design,Design,US,2013-01-29 00:00:00,2013-03-10 00:00:00,28000,410,10,failed
5625,RUN FAST  -  A Short Film by Anna Musso,Shorts,Film & Video,US,2013-12-11 00:00:00,2014-01-09 00:00:00,12000,20761,129,successful
5626,Local Healthy Store,Vegan,Food,US,2017-10-27 00:00:00,2017-12-26 00:00:00,50000,35,2,failed
5627,Jewelry from The Cat Nap Company- New Market Expansion,Fashion,Fashion,US,2013-05-14 00:00:00,2013-06-13 00:00:00,6000,480,6,failed
5628,Paraiso de afortunados,Documentary,Film & Video,ES,2016-01-26 00:00:00,2016-02-25 00:00:00,5801.78,337.66,11,failed
5629,STAIRWAY TO STARDOM: an Amanda Szeglowski / cakeface show,Experimental,Theater,US,2017-06-07 00:00:00,2017-07-07 00:00:00,11000,11563.12,147,successful
5630,The One Dollar Art Book!,Illustration,Art,US,2017-07-22 00:00:00,2017-08-21 00:00:00,500,11,3,failed
5631,Trading Time,Web,Technology,GB,2015-01-06 00:00:00,2015-02-05 00:00:00,7732.49,1.93,1,failed
5632,How Green Was My Valley,Art,Art,US,2014-03-06 00:00:00,2014-03-27 00:00:00,8000,8007,38,successful
5633,FeetPeople Shoe Care/Polish Valet Kit,Footwear,Fashion,US,2016-10-03 00:00:00,2016-11-02 00:00:00,5000,394,8,failed
5634,Ras Rody's Vegan Jamaican Kitchen,Vegan,Food,US,2015-07-11 00:00:00,2015-08-16 00:00:00,10000,1426,20,failed
5635,TheP.E.T.:Power Extension Trainer for hitters of all levels,Product Design,Design,US,2017-11-01 00:00:00,2017-12-01 00:00:00,35000,2037,8,failed
5636,Aloe App: Gentle self-care reminders from yourself,Apps,Technology,US,2017-08-01 00:00:00,2017-08-31 00:00:00,40000,50528.35,1538,successful
5638,MylaBox - A starting point for hardware projects,Hardware,Technology,US,2013-10-06 00:00:00,2013-11-15 00:00:00,5000,686,9,failed
5639,Cleveland Uprising,Web,Technology,US,2015-01-28 00:00:00,2015-03-29 00:00:00,12000,165,8,failed
5640,Coddlefish Foxtrotter & the CoolCatFish Folkestra,Country & Folk,Music,CA,2014-02-20 00:00:00,2014-03-22 00:00:00,1939.48,2011.89,48,successful
5641,"Completion of ""VIRUS MAN"" horror movie.",Film & Video,Film & Video,US,2012-02-04 00:00:00,2012-04-04 00:00:00,6000,3,2,failed
5642,Urban Farmer,Product Design,Design,US,2013-09-13 00:00:00,2013-10-13 00:00:00,9500,198,2,failed
5643,"""The Plot Thickens"" - Sweet Plot's Sophomore Funk Album",Rock,Music,US,2017-01-11 00:00:00,2017-02-12 00:00:00,5000,2475,18,failed
5644,Emergency Vehicle Pre-warning System,Hardware,Technology,CA,2017-11-29 00:00:00,2017-12-29 00:00:00,5121.53,390.37,6,failed
5645,LUQ Apparel (Canceled),Apparel,Fashion,AU,2015-02-17 00:00:00,2015-03-19 00:00:00,1001.62,0,0,canceled
5646,Halley Helmet Rack The place your motorcycle helmet deserves,Product Design,Design,ES,2017-11-21 00:00:00,2017-12-22 00:00:00,2499.32,17247.8,95,successful
5647,The Pugh Farm Lab,Farms,Food,US,2016-02-17 00:00:00,2016-03-18 00:00:00,300,61,4,failed
5648,McRoyal's Curb side catering (Canceled),Events,Food,US,2016-02-12 00:00:00,2016-04-12 00:00:00,90000,0,0,canceled
5649,Pcholy: Fiverr and Envato for the Russian-speaking world,Web,Technology,US,2014-08-13 00:00:00,2014-09-15 00:00:00,4000,253,12,failed
5650,"""J2 3d"" 3d printing company",3D Printing,Technology,US,2015-06-03 00:00:00,2015-07-18 00:00:00,950,271,12,failed
5652,"Launch the tour of ""Generation 9/11: So Far / So Close""",Theater,Theater,US,2011-04-07 00:00:00,2011-05-07 00:00:00,5000,6025.03,83,successful
5653,"The Emperor, The President & The King: Marijuana Documentary",Documentary,Film & Video,US,2013-03-05 00:00:00,2013-04-16 00:00:00,15000,160,3,canceled
5654,Wearable Watercolour Paint Project,Painting,Art,AU,2014-09-29 00:00:00,2014-11-18 00:00:00,2832.19,739.85,39,failed
5655,PMTP Summer 2013: Two Amazing New Shows!,Theater,Theater,US,2013-07-08 00:00:00,2013-07-16 00:00:00,2750,2980,44,successful
5656,Havish Has Talent Webseries,Webseries,Film & Video,US,2014-11-21 00:00:00,2015-01-05 00:00:00,10000,260,6,failed
5657,Rape Culture in India,Shorts,Film & Video,US,2014-03-06 00:00:00,2014-04-05 00:00:00,900,1010,11,successful
5658,Desktop Museum of Card Art,Product Design,Design,US,2014-03-12 00:00:00,2014-04-11 00:00:00,1600,587,28,failed
5659,SACRAMENT,Shorts,Film & Video,US,2012-05-12 00:00:00,2012-06-11 00:00:00,10000,11705,102,successful
5660,Innoskate Lakeland 2014,Public Art,Art,US,2014-06-02 00:00:00,2014-06-28 00:00:00,5000,5006,18,successful
5661,Feels Like Coming Home Tour,Documentary,Film & Video,US,2011-10-05 00:00:00,2011-10-20 00:00:00,1000,1041.29,36,successful
5662,Justin Curtis Adams (Worship Album),Faith,Music,US,2015-05-07 00:00:00,2015-06-21 00:00:00,11000,11225,140,successful
5664,Fundraiser for our upcoming album!,Indie Rock,Music,US,2012-02-07 00:00:00,2012-03-28 00:00:00,2000,558,12,failed
5665,Till Blood Do Us Part: The Movie,Film & Video,Film & Video,US,2013-04-09 00:00:00,2013-05-09 00:00:00,4000,4565,45,successful
5666,"U.S. Premiere of ""Nothing"" by Nic Balthazar",Mixed Media,Art,US,2011-08-17 00:00:00,2011-10-02 00:00:00,3000,3031,34,successful
5667,Bollsy  Offended? So what!,Apps,Technology,US,2017-06-28 00:00:00,2017-07-28 00:00:00,8500,332.5,6,canceled
5668,Dreidel I Shall Play: Composer Samuel E. Goldfarb,Faith,Music,US,2015-09-09 00:00:00,2015-10-09 00:00:00,7500,790,8,failed
5670,Caring Art,Painting,Art,US,2015-06-01 00:00:00,2015-07-01 00:00:00,7500,405,6,failed
5671,The Neighborhood Cast Album,Theater,Theater,US,2012-10-08 00:00:00,2012-11-01 00:00:00,7000,7022.02,136,successful
5672,"Fiction, Novel, Book, Voodoo, Supernatural, Thriller",Fiction,Publishing,US,2017-03-24 00:00:00,2017-04-23 00:00:00,12000,1,1,failed
5673,Strung Together,Music,Music,US,2011-01-04 00:00:00,2011-02-03 00:00:00,2500,2670,89,successful
5674,Fantasy Art Comics,Comic Books,Comics,US,2016-04-20 00:00:00,2016-05-20 00:00:00,2000,137,9,failed
5675,get your bumperGOing at bumperGO,Software,Technology,US,2016-03-04 00:00:00,2016-03-17 00:00:00,8000,1,1,failed
5676,Connect with creatives on KEENTOO THE CREATIVE SOCIETY,Web,Technology,DK,2017-02-10 00:00:00,2017-02-25 00:00:00,1207.47,48.3,3,canceled
5677,Modern Graffiti Godzilla Print,Illustration,Art,US,2015-10-31 00:00:00,2015-11-30 00:00:00,1000,490,11,failed
5678,Help THE RELAY COMPANY make a new MUSIC VIDEO and EP!,Indie Rock,Music,US,2011-09-15 00:00:00,2011-10-15 00:00:00,5000,5905,32,successful
5679,Short Stories by Dave Barron (lets get him published),Fiction,Publishing,US,2014-11-12 00:00:00,2014-12-12 00:00:00,3700,3760,24,successful
5681,Cold Steel Wardens:  Roleplaying in the Iron Age of Comics,Tabletop Games,Games,US,2012-11-30 00:00:00,2013-01-02 00:00:00,4500,5075,97,successful
5682,I T G,Art,Art,US,2015-01-30 00:00:00,2015-02-13 00:00:00,2000,0,0,failed
5683,"WOW! Women Of the World, Jewelry Collection, Made in Italy",Jewelry,Fashion,IT,2017-06-14 00:00:00,2017-07-14 00:00:00,48139.36,286.43,6,failed
5684,Pompano Today - Pompano's First Lifestyle Magazine,Periodicals,Publishing,US,2012-05-08 00:00:00,2012-06-07 00:00:00,2500,235,8,failed
5685,Troy W Smith: NEW ALBUM Dancing in the Purple Rain,Music,Music,US,2017-01-20 00:00:00,2017-03-20 00:00:00,10000,5,1,failed
5686,Keto Kookie | The World's Best Tasting Low Carb Cookie!,Small Batch,Food,US,2017-09-12 00:00:00,2017-10-13 00:00:00,30000,79187,1334,successful
5687,The Ideological Footprint Project,Software,Technology,US,2013-03-28 00:00:00,2013-04-27 00:00:00,20000,302,13,failed
5688,Polaris Slingshot working man's review,Video,Journalism,US,2014-10-28 00:00:00,2014-12-12 00:00:00,31500,20,1,failed
5689,I DREAMED OF RATS - A night of preposterous terror,Theater,Theater,US,2011-01-27 00:00:00,2011-04-28 00:00:00,10000,905,18,failed
5690,Goose & Fox's Debut Album!!!,Music,Music,US,2012-05-26 00:00:00,2012-07-01 00:00:00,4000,5372,153,successful
5691,Common Men,Webseries,Film & Video,US,2011-05-12 00:00:00,2011-06-11 00:00:00,20000,35,2,failed
5692,THE LOVE EFFECT - Film Launch!,Drama,Film & Video,US,2015-11-14 00:00:00,2015-12-22 00:00:00,15700,17700,121,successful
5693,MonPlanMaths,Apps,Technology,FR,2017-03-30 00:00:00,2017-04-29 00:00:00,5778.06,1.16,1,failed
5694,3d printer pla warping solution,3D Printing,Technology,GB,2014-07-14 00:00:00,2014-08-13 00:00:00,6318.85,23.17,11,failed
5695,Mission Creek Oakland Music and Arts Festival 2012!!!!,Indie Rock,Music,US,2012-06-20 00:00:00,2012-07-16 00:00:00,1500,818.77,27,failed
5696,In the Use of Others& new ballet presented by NORTE MAAR,Dance,Dance,US,2011-03-22 00:00:00,2011-04-17 00:00:00,5000,420,3,canceled
5697,"Rabbit Island: Explore, Build, Conquer!",Tabletop Games,Games,US,2017-06-12 00:00:00,2017-07-18 00:00:00,14500,26788,696,successful
5698,YES & YES DESIGNS- Jewelry made from books!,Crafts,Crafts,US,2012-04-14 00:00:00,2012-05-12 00:00:00,8000,8978,190,successful
5699,War Of The Words (Airwave Warfare),Music,Music,US,2012-08-06 00:00:00,2012-09-08 00:00:00,11073,0,0,failed
5700,Living Here: a Kamchatka Tale. ,Documentary,Film & Video,US,2010-05-27 00:00:00,2010-07-06 00:00:00,6000,6051,39,successful
5701,Backwoods,Film & Video,Film & Video,GB,2015-03-13 00:00:00,2015-03-28 00:00:00,186.81,18.68,1,failed
5702,The Song of the Summer King... in Hardcover!,Fiction,Publishing,US,2012-05-05 00:00:00,2012-06-04 00:00:00,6000,9016.16,226,successful
5703,Spero Jewels,Jewelry,Fashion,US,2015-04-09 00:00:00,2015-05-09 00:00:00,5000,50,1,failed
5704,Drain Scoop� Ice Scoop - Perfect Drink Every Time!,Product Design,Design,US,2016-10-18 00:00:00,2016-11-22 00:00:00,60000,2579,7,canceled
5705,Bad Neighborz Has a FEW Hours Left With Your Help,World Music,Music,US,2013-03-28 00:00:00,2013-04-04 00:00:00,3000,3294.01,49,successful
5706,Death in a Bottle,Documentary,Film & Video,US,2017-02-15 00:00:00,2017-03-16 00:00:00,25000,1400,10,failed
5707,"MiniCiv, 4X game for Android",Video Games,Games,AU,2013-12-05 00:00:00,2013-12-19 00:00:00,172.87,2638.43,494,successful
5708,10 years of Afro-Peruvian Jazz Music!  The Sextet on VINYL!,Jazz,Music,US,2015-06-12 00:00:00,2015-07-15 00:00:00,5000,5026,94,successful
5709,"Magnificent, Luxury Playing Cards",Playing Cards,Games,US,2016-11-24 00:00:00,2016-12-23 00:00:00,18000,6651,79,failed
5710,Goblin's Bounty: A Gamebook with Collectable Cards,Video Games,Games,GB,2012-11-13 00:00:00,2012-12-23 00:00:00,5091.17,1162.82,39,failed
5711,DNA: Code Flesh (Book One: Dead Nations Army Duology),Fiction,Publishing,US,2012-03-21 00:00:00,2012-05-06 00:00:00,250000,0,0,canceled
5712,Food identifier app that will change the world,Apps,Technology,US,2015-06-08 00:00:00,2015-07-08 00:00:00,500000,101,2,failed
5713,MC2 Folding Rescue Stretcher,Technology,Technology,US,2014-07-22 00:00:00,2014-08-21 00:00:00,24000,0,0,failed
5714,The Saint Paul Love Project,Mixed Media,Art,US,2015-05-09 00:00:00,2015-06-08 00:00:00,2000,1,1,failed
5715,Howling Sun Food and Beverage Expansion Project (Canceled),Small Batch,Food,US,2014-11-17 00:00:00,2014-12-22 00:00:00,8000,160,2,canceled
5716,I GOT SICK,Food,Food,CA,2015-11-19 00:00:00,2015-12-19 00:00:00,5144.92,0,0,failed
5717,Duende Music Arts new music concert at the LA Fringe Fest,Classical Music,Music,US,2012-01-15 00:00:00,2012-03-15 00:00:00,500,0,0,canceled
5718,The Proper Residency,Art,Art,US,2012-07-02 00:00:00,2012-07-27 00:00:00,4000,4158,112,successful
5719,Gallery 4.0 (Canceled),Public Art,Art,US,2014-06-25 00:00:00,2014-08-09 00:00:00,750,75,3,canceled
5720,The Bucket,Music,Music,CA,2015-04-24 00:00:00,2015-05-01 00:00:00,29480.29,0,0,failed
5721,StandUp Paddle Glow,Product Design,Design,US,2014-03-19 00:00:00,2014-04-24 00:00:00,65000,838,4,failed
5722,CHROMAtex.me: a site specific installation,Graphic Design,Design,US,2010-07-15 00:00:00,2010-08-21 00:00:00,5000,5911.55,158,successful
5723,Uptown Jump - A New Album from Glenn Crytzer's Savoy Seven!,Jazz,Music,US,2014-09-24 00:00:00,2014-11-23 00:00:00,10000,11425.5,415,successful
5724,ChocoMondZel (Canceled),Food,Food,US,2015-02-07 00:00:00,2015-04-08 00:00:00,45000,254,4,canceled
5725,8static: Philly's premier 8-bit party!,Music,Music,US,2009-12-28 00:00:00,2010-02-12 00:00:00,2000,3505,36,successful
5726,Drew Gasparini Music Theatre Album,Music,Music,US,2012-09-27 00:00:00,2012-10-28 00:00:00,20000,20225.57,226,successful
5727,"miestand : a timeless, elegant stand for smartphones",Product Design,Design,GB,2015-11-01 00:00:00,2015-11-26 00:00:00,9497.72,10185.35,225,successful
5728,NATURAL HAIR ACADEMY TO REBUILD A COMMUNITY,Fashion,Fashion,US,2017-06-28 00:00:00,2017-07-31 00:00:00,10000,0,0,failed
5729,Veni Vidi Vici,Apparel,Fashion,GB,2015-09-14 00:00:00,2015-10-14 00:00:00,29233.71,58.47,1,failed
5730,The Amazing Life Of Phoebe Apperson Hearst (1842-1919),Plays,Theater,US,2015-04-14 00:00:00,2015-05-10 00:00:00,1500,0,0,failed
5731,"Picnic, the French Bulldog Who Lost Her Snort, picture book",Children's Books,Publishing,US,2013-08-28 00:00:00,2013-09-25 00:00:00,2500,125,3,failed
5732,This is how we dance down in Puerto Rico with Arthur Murray!,Performances,Dance,US,2017-06-28 00:00:00,2017-08-02 00:00:00,3500,0,0,failed
5733,Lucky,Comics,Comics,US,2012-03-03 00:00:00,2012-05-02 00:00:00,7500,7665,154,successful
5734,Blow-free,DIY Electronics,Technology,US,2016-07-01 00:00:00,2016-07-31 00:00:00,50000,0,0,failed
5735,Sir Chase's Madness (An Odd Collection of Poetry),Poetry,Publishing,US,2013-05-21 00:00:00,2013-06-20 00:00:00,3000,3330,32,successful
5736,Golden Ache,Poetry,Publishing,US,2010-04-01 00:00:00,2010-06-30 00:00:00,600,130,4,failed
5737,Luna  Shattered Hearts  Episode 1,Video Games,Games,US,2012-12-31 00:00:00,2013-02-02 00:00:00,8000,2055,65,failed
5738,Apert Syndrome and Our Angel Gabriel,Publishing,Publishing,CA,2014-08-05 00:00:00,2014-09-04 00:00:00,4592.02,0,0,failed
5739,DANCING (Canceled),Theater,Theater,GB,2013-04-30 00:00:00,2013-06-29 00:00:00,188930.64,28.34,1,canceled
5740,British Army Portraits,Photography,Photography,GB,2017-03-17 00:00:00,2017-03-31 00:00:00,3154.09,85.16,2,failed
5741,MAJOR MAJOR MAJOR EP,Rock,Music,US,2011-06-19 00:00:00,2011-07-19 00:00:00,3500,4087,85,successful
5742,"road trip ""odd America""",Web,Technology,US,2015-10-15 00:00:00,2015-11-14 00:00:00,4000,1,1,failed
5743,Parakeet Condo invention,Design,Design,US,2014-11-02 00:00:00,2014-12-02 00:00:00,3000,125,2,failed
5744,Crown Fingerboards Ltd.,Woodworking,Crafts,CA,2015-12-11 00:00:00,2015-12-31 00:00:00,154.19,0,0,failed
5747,ChargeLight�: Dock. Light. Power.,Product Design,Design,US,2013-06-12 00:00:00,2013-07-12 00:00:00,100000,121329,1165,successful
5748,Miner Builder,Video Games,Games,US,2015-01-13 00:00:00,2015-02-12 00:00:00,8000,1,1,failed
5749,VK CALENDER OF BEAUTY,Art,Art,US,2014-10-14 00:00:00,2014-11-13 00:00:00,400,70,4,failed
5750,"BEN's HOT SAUCE: 9 peppers, 0 preservatives, NO Co-Packers!",Food,Food,US,2012-08-08 00:00:00,2012-09-15 00:00:00,3000,130,6,failed
5751,E-Learning Fitness (www.aisif.ch),Software,Technology,CH,2015-10-27 00:00:00,2015-11-26 00:00:00,27509.22,0,0,failed
5752,WIKI: How to build a SAT>IP NAS server with free software,Technology,Technology,DE,2015-10-21 00:00:00,2015-11-20 00:00:00,5634.17,12.4,2,failed
5753,"Recording my First single ""Sooner or Later""",Pop,Music,US,2013-12-12 00:00:00,2014-01-11 00:00:00,3000,10,1,failed
5754,Silurian Trilobites of the Rochester Shale,Documentary,Film & Video,US,2014-04-03 00:00:00,2014-05-03 00:00:00,1500,1522,25,successful
5755,Curse of the Mummy,Comedy,Film & Video,GB,2017-06-28 00:00:00,2017-07-26 00:00:00,4957.77,6007.16,52,successful
5756,Golf Tee Koozies,Product Design,Design,US,2014-07-13 00:00:00,2014-08-22 00:00:00,3000,134,8,failed
5757,EZnowPC-Computer made specifically for Seniors!,Software,Technology,CA,2017-03-17 00:00:00,2017-05-16 00:00:00,26295.23,0.53,1,failed
5758,Working Title: Demons Creed,Fiction,Publishing,US,2014-09-30 00:00:00,2014-10-20 00:00:00,6000,0,0,failed
5759,WeGo - University Transportation,Technology,Technology,US,2015-02-12 00:00:00,2015-04-12 00:00:00,30000,0,0,failed
5760,Stone Poet - Album In Production,Music,Music,US,2016-03-05 00:00:00,2016-05-04 00:00:00,38000,1655,9,failed
5761,A KurdISh Documentary,Video,Journalism,NL,2014-12-12 00:00:00,2015-01-31 00:00:00,9051.44,661.36,10,failed
5762,Dominion Storage Case,Tabletop Games,Games,US,2013-06-25 00:00:00,2013-07-25 00:00:00,8300,20512,184,successful
5763,"Jeff Montgomery""s Original Music",Music,Music,US,2012-01-27 00:00:00,2012-03-27 00:00:00,15000,0,0,failed
5764,Blasphemous: Dark and brutal 2D non linear platformer,Video Games,Games,US,2017-05-23 00:00:00,2017-06-21 00:00:00,50000,333246.79,9869,successful
5765,The Locator,Design,Design,US,2016-01-19 00:00:00,2016-02-18 00:00:00,3000,0,0,failed
5766,Along the River 2 Publication,Publishing,Publishing,US,2012-10-29 00:00:00,2012-11-13 00:00:00,850,191,6,failed
5767,Jerseys (Canceled),Nonfiction,Publishing,US,2014-05-08 00:00:00,2014-07-07 00:00:00,60000,0,0,canceled
5768,A Maritime Musical,Shorts,Film & Video,US,2011-09-29 00:00:00,2011-11-08 00:00:00,650,671,8,successful
5769,Seriously?!,Tabletop Games,Games,US,2013-07-12 00:00:00,2013-08-11 00:00:00,100000,5161,90,failed
5770,Two Redheads & A Dead Blonde: The Graphic Novel,Comics,Comics,US,2013-08-16 00:00:00,2013-10-15 00:00:00,9500,3459.99,41,failed
5771,Beards! A Satire of Follicular Proportions.,Shorts,Film & Video,US,2014-02-23 00:00:00,2014-03-27 00:00:00,650,1000,12,successful
5772,A Girl Named Alcatraz (Canceled),Comics,Comics,US,2012-06-06 00:00:00,2012-07-06 00:00:00,1000,54,3,canceled
5773,Tejas Fruit Stand,Food Trucks,Food,US,2014-11-26 00:00:00,2015-01-10 00:00:00,150000,0,0,failed
5774,Cheap Shot - The Game of Insult Rummy,Tabletop Games,Games,US,2012-08-16 00:00:00,2012-09-15 00:00:00,5000,5252.2,71,successful
5775,Life is Fiction: A woodcut graphic novel in Brazil,Art,Art,US,2011-05-31 00:00:00,2011-08-29 00:00:00,2500,756,21,canceled
5776,Kannabis Medical Magazine,Publishing,Publishing,US,2016-12-03 00:00:00,2017-01-02 00:00:00,5000,0,0,failed
5777,Thicker Than Water,Shorts,Film & Video,US,2011-02-10 00:00:00,2011-03-09 00:00:00,2500,2740,48,successful
5778,Hyperreality - The Reality TV Gameshow RPG,Tabletop Games,Games,US,2013-03-15 00:00:00,2013-04-15 00:00:00,7500,3344,149,failed
5779,Kickstart The Ian Knox-Trilogy Tour,Music,Music,US,2012-05-02 00:00:00,2012-06-01 00:00:00,3000,1,1,failed
5780,Linocuts prints - limited edition,Illustration,Art,FR,2017-05-02 00:00:00,2017-06-30 00:00:00,300.79,333.27,24,successful
5781,Dozer Gear: Titanium Slim Wallet (Canceled),Product Design,Design,US,2015-05-18 00:00:00,2015-06-25 00:00:00,2000,1826,44,canceled
5782,Ferocious Diva apparel,Fashion,Fashion,US,2015-07-07 00:00:00,2015-07-28 00:00:00,400,100,1,failed
5783,TOOTHY B's 2014 Calendar Presentation !,Photography,Photography,US,2013-05-15 00:00:00,2013-06-13 00:00:00,5000,50,1,failed
5784,The Lobster Art Project,Sculpture,Art,US,2013-11-08 00:00:00,2013-12-08 00:00:00,750,313,9,failed
5785,Final Fantasy Piano Tributes (Canceled),Classical Music,Music,US,2015-05-28 00:00:00,2015-06-27 00:00:00,400,0,0,canceled
5786,Send an Aspiring Photojournalist to Indochina!,Photography,Photography,US,2010-05-26 00:00:00,2010-08-21 00:00:00,1700,1810,41,successful
5787,"Darwin Prophet ""Don't Panic"" Music Video",Film & Video,Film & Video,US,2012-07-02 00:00:00,2012-08-01 00:00:00,1000,1273.33,38,successful
5788,James Bullough Does Dallas: Deface a Wall Not a Body,Public Art,Art,US,2014-10-14 00:00:00,2014-11-14 00:00:00,3500,4153,45,successful
